city,date,temp_max,temp_min,precipitation,precipitation_probability,wind_speed,wind_gusts,weather_code,lat,lng,precipitation_category,heat_category,cold_category,wind_category,rain_risk,wind_risk,gust_risk,temperature_risk,weather_code_risk,risk_score,risk_category
Youssoufia,2026-09-15,37.4,24.6,0.0,3,24.8,50.4,3,32.25,-8.53,No Rain,Hot,Normal,Moderate,0,25,50,50,10,24.75,Moderate
Youssoufia,2026-09-16,31.5,19.6,0.0,0,20.6,41.8,1,32.25,-8.53,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Youssoufia,2026-09-17,28.7,17.1,0.0,0,18.2,38.2,3,32.25,-8.53,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Youssoufia,2026-09-18,30.9,16.9,0.0,3,18.2,37.4,45,32.25,-8.53,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Youssoufia,2026-09-19,34.4,16.6,0.0,3,15.5,32.4,45,32.25,-8.53,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Youssoufia,2026-09-20,39.0,22.9,0.0,0,19.1,48.2,2,32.25,-8.53,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Youssoufia,2026-09-21,32.6,21.6,0.0,0,19.6,36.0,2,32.25,-8.53,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Midalt,2026-09-15,29.9,18.2,0.0,8,22.6,38.9,3,32.68,-4.74,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Midalt,2026-09-16,27.1,17.3,0.0,0,22.0,40.0,2,32.68,-4.74,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Midalt,2026-09-17,26.9,14.4,1.3,38,16.1,31.7,80,32.68,-4.74,Light,Normal,Normal,Calm,28,0,25,0,40,17.4,Low
Midalt,2026-09-18,26.6,13.6,0.0,18,22.1,35.6,3,32.68,-4.74,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Midalt,2026-09-19,25.8,14.3,0.0,14,26.3,43.9,3,32.68,-4.74,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Midalt,2026-09-20,29.0,15.5,0.6,9,16.8,29.2,3,32.68,-4.74,Light,Normal,Normal,Calm,25,0,0,0,10,8.5,Low
Midalt,2026-09-21,29.5,16.9,0.0,14,27.2,47.5,3,32.68,-4.74,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Aïn Harrouda,2026-09-15,29.2,21.7,0.0,0,12.2,31.7,45,33.6372,-7.4483,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Aïn Harrouda,2026-09-16,26.3,20.7,0.0,0,15.2,37.8,45,33.6372,-7.4483,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Aïn Harrouda,2026-09-17,26.3,19.7,0.0,0,13.2,33.8,3,33.6372,-7.4483,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Aïn Harrouda,2026-09-18,26.9,17.6,0.0,3,14.6,37.1,3,33.6372,-7.4483,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Aïn Harrouda,2026-09-19,27.8,18.4,0.0,0,12.6,33.5,45,33.6372,-7.4483,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Aïn Harrouda,2026-09-20,30.4,20.4,0.0,0,11.5,27.4,2,33.6372,-7.4483,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Aïn Harrouda,2026-09-21,30.3,20.6,0.0,0,13.8,33.8,2,33.6372,-7.4483,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Souq Sebt Oulad Nemma,2026-09-15,39.6,24.6,0.0,3,18.6,33.5,3,32.3,-6.7,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Souq Sebt Oulad Nemma,2026-09-16,35.6,20.7,0.0,0,15.3,26.6,1,32.3,-6.7,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Souq Sebt Oulad Nemma,2026-09-17,32.2,17.7,0.0,5,13.8,24.8,3,32.3,-6.7,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Souq Sebt Oulad Nemma,2026-09-18,33.8,18.3,0.0,5,8.6,17.6,1,32.3,-6.7,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Souq Sebt Oulad Nemma,2026-09-19,38.2,20.2,0.0,2,10.5,19.8,3,32.3,-6.7,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Souq Sebt Oulad Nemma,2026-09-20,40.2,24.2,0.3,3,10.7,20.2,2,32.3,-6.7,Light,Extreme Heat,Normal,Calm,25,0,0,75,10,19.75,Low
Souq Sebt Oulad Nemma,2026-09-21,38.6,23.8,0.6,3,16.6,29.2,80,32.3,-6.7,Light,Hot,Normal,Calm,25,0,0,50,40,19.0,Low
Mehdya,2026-09-15,27.7,21.0,0.0,0,12.6,28.1,45,34.2557,-6.6745,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Mehdya,2026-09-16,26.4,21.0,0.0,0,16.3,36.4,3,34.2557,-6.6745,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Mehdya,2026-09-17,26.3,19.3,0.0,0,12.1,28.1,3,34.2557,-6.6745,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Mehdya,2026-09-18,26.9,17.6,0.0,5,13.3,29.9,45,34.2557,-6.6745,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Mehdya,2026-09-19,32.0,17.7,0.0,0,16.1,35.3,45,34.2557,-6.6745,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Mehdya,2026-09-20,36.7,22.5,0.0,0,17.3,40.3,1,34.2557,-6.6745,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Mehdya,2026-09-21,33.1,22.1,0.0,0,14.3,33.1,0,34.2557,-6.6745,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Ouezzane,2026-09-15,35.1,19.8,0.0,0,22.3,42.8,0,34.8,-5.6,No Rain,Hot,Normal,Moderate,0,25,25,50,0,18.75,Low
Ouezzane,2026-09-16,30.3,17.3,0.0,0,17.6,34.6,3,34.8,-5.6,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Ouezzane,2026-09-17,29.8,16.6,0.0,1,21.4,41.8,3,34.8,-5.6,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Ouezzane,2026-09-18,31.6,15.6,0.0,8,14.0,32.8,3,34.8,-5.6,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Ouezzane,2026-09-19,36.1,17.5,0.0,5,16.6,29.5,1,34.8,-5.6,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Ouezzane,2026-09-20,36.7,20.8,0.0,3,20.2,39.6,0,34.8,-5.6,No Rain,Hot,Normal,Moderate,0,25,25,50,0,18.75,Low
Ouezzane,2026-09-21,35.8,21.4,0.0,3,16.4,33.1,2,34.8,-5.6,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Semara,2026-09-15,41.0,27.0,0.0,1,27.3,47.5,0,26.7394,-11.6703,No Rain,Extreme Heat,Normal,Moderate,0,25,25,75,0,22.5,Moderate
Semara,2026-09-16,39.5,24.7,0.0,0,32.1,54.7,0,26.7394,-11.6703,No Rain,Hot,Normal,Moderate,0,25,50,50,0,23.75,Moderate
Semara,2026-09-17,31.6,20.3,0.0,0,29.2,49.7,3,26.7394,-11.6703,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Semara,2026-09-18,30.0,18.3,0.0,0,24.9,44.6,3,26.7394,-11.6703,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Semara,2026-09-19,31.7,18.0,0.0,0,21.3,37.8,3,26.7394,-11.6703,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Semara,2026-09-20,38.1,18.0,0.0,2,24.5,42.1,1,26.7394,-11.6703,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Semara,2026-09-21,41.3,24.7,0.0,10,22.1,44.6,3,26.7394,-11.6703,No Rain,Extreme Heat,Normal,Moderate,0,25,25,75,10,23.5,Moderate
Ait Ourir,2026-09-15,36.1,24.7,0.0,3,22.4,45.4,3,31.5644,-7.6628,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Ait Ourir,2026-09-16,32.9,20.0,0.0,0,14.9,28.1,1,31.5644,-7.6628,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Ait Ourir,2026-09-17,28.9,17.7,0.0,8,10.0,20.2,3,31.5644,-7.6628,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Ait Ourir,2026-09-18,30.3,17.5,0.0,10,10.2,21.6,1,31.5644,-7.6628,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Ait Ourir,2026-09-19,34.8,19.2,0.0,10,12.2,24.5,2,31.5644,-7.6628,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Ait Ourir,2026-09-20,37.0,22.7,0.3,4,10.2,19.8,3,31.5644,-7.6628,Light,Hot,Normal,Calm,25,0,0,50,10,16.0,Low
Ait Ourir,2026-09-21,33.9,21.8,1.8,5,9.9,28.8,80,31.5644,-7.6628,Light,Hot,Normal,Calm,25,0,0,25,40,15.25,Low
Oulad Tayeb,2026-09-15,34.3,23.6,0.0,0,16.6,31.7,2,33.9598,-4.9954,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oulad Tayeb,2026-09-16,31.1,21.0,0.0,0,16.7,31.7,1,33.9598,-4.9954,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oulad Tayeb,2026-09-17,29.2,18.4,0.0,5,13.3,26.3,45,33.9598,-4.9954,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Oulad Tayeb,2026-09-18,30.7,18.4,0.0,5,10.9,23.4,3,33.9598,-4.9954,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Oulad Tayeb,2026-09-19,33.4,19.7,0.0,0,17.7,37.1,1,33.9598,-4.9954,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Oulad Tayeb,2026-09-20,33.2,21.0,0.0,0,20.0,48.6,1,33.9598,-4.9954,No Rain,Hot,Normal,Moderate,0,0,25,25,10,9.75,Low
Oulad Tayeb,2026-09-21,33.1,20.8,0.0,0,14.4,37.4,0,33.9598,-4.9954,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Tit Mellil,2026-09-15,29.9,21.5,0.0,0,13.0,33.8,45,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Tit Mellil,2026-09-16,26.3,20.3,0.0,0,15.0,38.2,45,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Tit Mellil,2026-09-17,26.1,19.0,0.0,0,13.4,35.3,3,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Tit Mellil,2026-09-18,27.0,17.5,0.0,3,15.0,38.5,3,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Tit Mellil,2026-09-19,28.1,18.7,0.0,0,13.0,34.6,45,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Tit Mellil,2026-09-20,31.1,20.8,0.0,0,11.6,29.9,2,33.5533,-7.4822,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Tit Mellil,2026-09-21,29.7,20.9,0.0,0,13.6,36.0,2,33.5533,-7.4822,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Sidi Bennour,2026-09-15,37.3,21.1,0.0,3,26.2,45.7,3,32.655,-8.4292,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Sidi Bennour,2026-09-16,30.3,18.4,0.0,0,22.7,39.2,2,32.655,-8.4292,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Sidi Bennour,2026-09-17,28.6,17.5,0.0,0,20.2,35.3,3,32.655,-8.4292,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Sidi Bennour,2026-09-18,30.6,17.5,0.0,0,22.0,39.2,45,32.655,-8.4292,No Rain,Hot,Normal,Moderate,0,25,25,25,20,17.0,Low
Sidi Bennour,2026-09-19,34.0,16.5,0.0,0,18.0,32.4,45,32.655,-8.4292,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Sidi Bennour,2026-09-20,38.7,20.3,0.0,0,18.4,36.0,2,32.655,-8.4292,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Sidi Bennour,2026-09-21,32.7,19.6,0.0,3,17.6,33.5,45,32.655,-8.4292,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Temsia,2026-09-15,37.1,26.0,0.0,3,14.8,33.1,3,30.3633,-9.4144,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Temsia,2026-09-16,31.5,22.3,0.0,0,17.0,37.8,1,30.3633,-9.4144,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Temsia,2026-09-17,28.2,21.1,0.0,0,22.8,47.2,3,30.3633,-9.4144,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Temsia,2026-09-18,28.2,20.2,0.0,0,20.9,43.9,1,30.3633,-9.4144,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Temsia,2026-09-19,28.4,20.5,0.0,3,22.5,47.2,45,30.3633,-9.4144,No Rain,Normal,Normal,Moderate,0,25,25,0,20,13.25,Low
Temsia,2026-09-20,28.6,20.9,0.0,0,27.7,49.3,1,30.3633,-9.4144,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Temsia,2026-09-21,33.2,20.2,0.0,0,22.6,41.4,45,30.3633,-9.4144,No Rain,Hot,Normal,Moderate,0,25,25,25,20,17.0,Low
Biougra,2026-09-15,38.2,26.8,0.0,3,21.4,34.9,2,30.2144,-9.3708,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Biougra,2026-09-16,33.5,23.4,0.0,0,29.4,49.0,2,30.2144,-9.3708,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Biougra,2026-09-17,27.9,21.1,0.0,0,32.9,54.7,3,30.2144,-9.3708,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Biougra,2026-09-18,28.3,20.2,0.0,0,23.1,39.6,2,30.2144,-9.3708,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Biougra,2026-09-19,28.6,20.4,0.0,3,22.1,36.0,2,30.2144,-9.3708,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Biougra,2026-09-20,27.3,20.5,0.0,0,25.5,43.9,1,30.2144,-9.3708,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Biougra,2026-09-21,30.7,19.9,0.0,0,19.8,35.3,45,30.2144,-9.3708,No Rain,Hot,Normal,Calm,0,0,25,25,20,10.75,Low
Al Hoceïma,2026-09-15,26.4,20.2,0.0,0,10.9,19.8,45,35.2472,-3.9322,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Al Hoceïma,2026-09-16,28.4,19.7,0.0,0,12.0,23.8,3,35.2472,-3.9322,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Al Hoceïma,2026-09-17,25.8,20.0,0.0,3,16.7,30.2,3,35.2472,-3.9322,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Al Hoceïma,2026-09-18,26.0,18.9,0.0,12,15.4,32.0,45,35.2472,-3.9322,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Al Hoceïma,2026-09-19,27.7,18.9,0.0,15,26.5,47.5,2,35.2472,-3.9322,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Al Hoceïma,2026-09-20,27.3,22.0,0.0,5,33.7,60.5,2,35.2472,-3.9322,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Al Hoceïma,2026-09-21,26.1,21.8,0.0,0,30.0,57.6,3,35.2472,-3.9322,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Qasbat Tadla,2026-09-15,38.6,22.9,0.0,3,19.0,34.9,2,32.6,-6.26,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Qasbat Tadla,2026-09-16,34.5,18.7,0.0,0,14.6,27.7,0,32.6,-6.26,No Rain,Hot,Normal,Calm,0,0,0,25,0,3.75,Low
Qasbat Tadla,2026-09-17,32.3,17.5,0.0,3,11.9,22.7,3,32.6,-6.26,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Qasbat Tadla,2026-09-18,33.4,17.2,0.0,8,14.4,25.6,2,32.6,-6.26,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Qasbat Tadla,2026-09-19,37.3,20.6,0.0,1,10.2,19.4,3,32.6,-6.26,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Qasbat Tadla,2026-09-20,39.4,24.8,0.0,3,21.4,37.8,2,32.6,-6.26,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Qasbat Tadla,2026-09-21,37.5,19.9,0.6,9,7.9,20.5,80,32.6,-6.26,Light,Hot,Normal,Calm,25,0,0,50,40,19.0,Low
Aziylal,2026-09-15,30.4,20.0,0.1,5,26.0,61.2,3,31.96,-6.56,Light,Hot,Normal,Moderate,25,25,50,25,10,28.5,Moderate
Aziylal,2026-09-16,26.7,16.1,0.0,0,18.3,39.2,0,31.96,-6.56,No Rain,Normal,Normal,Calm,0,0,25,0,0,5.0,Low
Aziylal,2026-09-17,25.3,14.8,0.0,23,15.3,32.0,3,31.96,-6.56,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Aziylal,2026-09-18,25.9,15.0,0.0,18,17.3,37.8,3,31.96,-6.56,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Aziylal,2026-09-19,28.9,17.6,0.0,23,16.4,34.9,3,31.96,-6.56,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Aziylal,2026-09-20,30.8,20.3,0.0,6,18.0,34.2,3,31.96,-6.56,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Aziylal,2026-09-21,29.2,19.4,1.8,12,16.0,33.1,80,31.96,-6.56,Light,Normal,Normal,Calm,25,0,25,0,40,16.5,Low
Boujad,2026-09-15,36.8,23.7,0.0,3,20.9,38.5,3,32.7741,-6.3925,No Rain,Hot,Normal,Moderate,0,25,25,50,10,19.75,Low
Boujad,2026-09-16,32.7,18.5,0.0,0,16.7,31.3,1,32.7741,-6.3925,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Boujad,2026-09-17,30.9,16.9,0.0,3,17.7,33.1,3,32.7741,-6.3925,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Boujad,2026-09-18,31.7,16.9,0.0,10,16.4,31.3,3,32.7741,-6.3925,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Boujad,2026-09-19,35.4,20.1,0.0,4,15.5,27.4,3,32.7741,-6.3925,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Boujad,2026-09-20,36.9,24.7,0.0,0,19.2,42.5,2,32.7741,-6.3925,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Boujad,2026-09-21,35.4,22.8,0.6,5,14.3,34.6,3,32.7741,-6.3925,Light,Hot,Normal,Calm,25,0,25,50,10,21.0,Moderate
Al Aaroui,2026-09-15,29.1,18.2,0.0,0,17.1,29.9,45,35.0104,-3.0073,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Al Aaroui,2026-09-16,32.8,17.6,0.0,0,15.5,27.4,3,35.0104,-3.0073,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Al Aaroui,2026-09-17,26.7,17.3,0.0,1,18.9,33.5,3,35.0104,-3.0073,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Al Aaroui,2026-09-18,26.2,20.6,0.0,8,21.6,37.4,3,35.0104,-3.0073,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Al Aaroui,2026-09-19,26.1,20.5,0.0,18,29.4,51.5,45,35.0104,-3.0073,No Rain,Normal,Normal,Moderate,0,25,50,0,20,18.25,Low
Al Aaroui,2026-09-20,26.9,20.6,0.0,10,29.6,54.4,3,35.0104,-3.0073,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Al Aaroui,2026-09-21,26.6,20.7,0.0,8,25.7,46.4,3,35.0104,-3.0073,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Mrirt,2026-09-15,33.7,19.7,0.0,0,21.3,42.1,3,33.1654,-5.5634,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Mrirt,2026-09-16,30.1,14.8,0.0,0,18.5,37.1,3,33.1654,-5.5634,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Mrirt,2026-09-17,30.3,15.2,0.0,24,19.1,42.5,3,33.1654,-5.5634,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Mrirt,2026-09-18,28.8,14.0,0.0,13,17.4,35.3,3,33.1654,-5.5634,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Mrirt,2026-09-19,32.1,15.3,0.0,8,16.2,38.9,2,33.1654,-5.5634,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Mrirt,2026-09-20,33.3,19.1,0.0,9,19.9,38.2,3,33.1654,-5.5634,No Rain,Hot,Normal,Calm,0,0,25,25,10,9.75,Low
Mrirt,2026-09-21,32.8,18.0,0.0,10,23.1,43.9,2,33.1654,-5.5634,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Tineghir,2026-09-15,32.2,22.5,0.0,38,42.1,67.0,3,31.5147,-5.5328,No Rain,Hot,Normal,Strong,0,50,50,25,10,27.25,Moderate
Tineghir,2026-09-16,31.7,19.1,0.0,5,32.6,51.5,2,31.5147,-5.5328,No Rain,Hot,Normal,Moderate,0,25,50,25,10,21.0,Moderate
Tineghir,2026-09-17,29.4,19.1,0.7,43,14.9,31.3,80,31.5147,-5.5328,Light,Normal,Normal,Calm,28,0,25,0,40,17.4,Low
Tineghir,2026-09-18,30.7,18.5,0.0,40,19.1,29.2,3,31.5147,-5.5328,No Rain,Hot,Normal,Calm,0,0,0,25,10,4.75,Low
Tineghir,2026-09-19,29.8,20.8,0.0,30,16.6,25.2,3,31.5147,-5.5328,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Tineghir,2026-09-20,31.6,20.4,0.6,12,17.1,32.4,3,31.5147,-5.5328,Light,Hot,Normal,Calm,25,0,25,25,10,17.25,Low
Tineghir,2026-09-21,29.1,20.4,0.6,14,15.5,45.4,80,31.5147,-5.5328,Light,Normal,Normal,Calm,25,0,25,0,40,16.5,Low
Bouknadel,2026-09-15,26.4,21.0,0.0,0,15.8,27.0,45,34.1766,-6.6893,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Bouknadel,2026-09-16,25.4,20.9,0.0,0,18.5,32.0,2,34.1766,-6.6893,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
Bouknadel,2026-09-17,25.2,19.2,0.0,0,13.0,23.4,3,34.1766,-6.6893,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Bouknadel,2026-09-18,25.5,17.6,0.0,5,14.1,25.6,3,34.1766,-6.6893,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Bouknadel,2026-09-19,29.8,17.8,0.0,0,16.9,28.8,45,34.1766,-6.6893,No Rain,Normal,Normal,Calm,0,0,0,0,20,2.0,Low
Bouknadel,2026-09-20,36.6,22.3,0.0,0,17.3,40.3,1,34.1766,-6.6893,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Bouknadel,2026-09-21,33.0,22.0,0.0,0,14.3,33.1,0,34.1766,-6.6893,No Rain,Hot,Normal,Calm,0,0,25,25,0,8.75,Low
Cabo Bojador,2026-09-15,32.5,24.3,0.0,0,25.7,45.0,2,26.1269,-14.4992,No Rain,Hot,Normal,Moderate,0,25,25,25,10,16.0,Low
Cabo Bojador,2026-09-16,28.9,21.9,0.0,0,28.2,50.8,0,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,50,0,0,16.25,Low
Cabo Bojador,2026-09-17,25.4,20.7,0.0,0,33.8,60.1,3,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,50,0,10,17.25,Low
Cabo Bojador,2026-09-18,24.8,20.1,0.0,0,25.3,48.2,3,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Cabo Bojador,2026-09-19,25.2,19.1,0.0,0,23.7,45.7,1,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,25,0,10,12.25,Low
Cabo Bojador,2026-09-20,26.3,19.1,0.0,0,29.6,53.6,0,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,50,0,0,16.25,Low
Cabo Bojador,2026-09-21,26.9,20.6,0.0,6,27.0,46.8,0,26.1269,-14.4992,No Rain,Normal,Normal,Moderate,0,25,25,0,0,11.25,Low
Zagora,2026-09-15,36.9,26.2,0.0,5,19.3,44.3,3,30.3316,-5.8376,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Zagora,2026-09-16,37.5,23.2,0.0,3,11.0,19.1,2,30.3316,-5.8376,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Zagora,2026-09-17,34.0,26.3,0.4,13,15.8,42.5,3,30.3316,-5.8376,Light,Hot,Normal,Calm,25,0,25,25,10,17.25,Low
Zagora,2026-09-18,35.1,22.9,0.0,16,8.9,17.6,3,30.3316,-5.8376,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Zagora,2026-09-19,35.5,25.1,0.0,18,14.8,27.0,2,30.3316,-5.8376,No Rain,Hot,Normal,Calm,0,0,0,50,10,8.5,Low
Zagora,2026-09-20,36.3,26.2,0.0,4,18.3,31.3,3,30.3316,-5.8376,No Rain,Hot,Normal,Calm,0,0,25,50,10,13.5,Low
Zagora,2026-09-21,35.6,25.7,0.3,3,16.9,28.4,3,30.3316,-5.8376,Light,Hot,Normal,Calm,25,0,0,50,10,16.0,Low
Azemmour,2026-09-15,28.8,21.1,0.0,0,17.7,32.0,45,33.2833,-8.3333,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Azemmour,2026-09-16,26.2,20.3,0.0,0,18.8,34.2,45,33.2833,-8.3333,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Azemmour,2026-09-17,26.5,19.0,0.0,0,15.0,27.7,3,33.2833,-8.3333,No Rain,Normal,Normal,Calm,0,0,0,0,10,1.0,Low
Azemmour,2026-09-18,26.4,19.6,0.0,0,18.7,35.3,45,33.2833,-8.3333,No Rain,Normal,Normal,Calm,0,0,25,0,20,7.0,Low
Azemmour,2026-09-19,27.4,19.7,0.0,0,19.2,34.9,2,33.2833,-8.3333,No Rain,Normal,Normal,Calm,0,0,25,0,10,6.0,Low
